1962 06 08 13 52 27      3.2833
1962 06 08 14 12 56      3.3399
1962 06 08 14 26 17      3.4586
1962 06 08 14 42 00      3.5465
1962 06 08 14 56 31      3.6347
1962 06 08 15 14 43      3.7828
1962 06 08 15 30 29      3.9011
1962 06 08 15 42 40      4.0504
1962 06 08 16 00 40      4.0467
1962 06 08 16 13 02      4.3176
1962 06 08 16 27 21      4.2539
1962 06 08 16 40 45      4.4030
1962 06 08 16 51 39      4.4767
1962 06 08 17 07 25      4.6101
1962 06 08 17 07 20      4.5949
1962 06 08 17 20 13      4.4856
1962 06 08 17 28 48      4.6812
1962 06 08 17 32 32      4.8170
1962 06 08 17 41 52      4.6934
1962 06 08 17 51 33      4.8432
1962 06 08 18 05 52      4.9007
1962 06 08 18 15 18      4.8682
1962 06 08 18 28 26      4.9260
1962 06 08 18 42 47      5.0139
1962 06 08 18 53 29      5.0267
1962 06 08 19 06 35      5.0694
1962 06 08 19 20 49      5.0662
1962 06 08 19 30 18      5.0640
1962 06 08 19 48 05      5.0601
1962 06 08 20 02 16      5.0265
1962 06 08 20 12 44      4.8723
1962 06 08 20 26 58      4.8691
1962 06 08 20 42 12      4.7290
1962 06 08 20 56 32      4.8017
1962 06 08 21 04 42      4.7088
1962 06 08 21 15 07      4.5242
1962 06 08 21 30 36      4.5663
1962 06 08 21 45 55      4.4869
1962 06 08 21 58 50      4.3929
1962 06 08 22 11 42      4.2685
1962 06 08 22 26 56      4.1284
1962 06 08 22 42 10      3.9883
1962 06 08 22 55 05      3.8942
1962 06 08 23 06 58      3.9068
1962 06 08 23 17 25      3.7525
1962 06 08 23 35 06      3.6726
1962 06 08 23 49 14      3.5935
1962 06 08 23 58 37      3.5155
1962 06 09 00 07 58      3.4223
1962 06 09 00 22 08      3.3735
1962 06 09 00 39 47      3.2633
1962 06 09 00 52 49      3.2603
1962 06 09 01 07 01      3.2268
1962 06 09 01 22 19      3.1474
1962 06 09 01 37 42      3.1136
1962 06 09 01 51 58      3.1408
1962 06 09 02 07 24      3.1525
1962 06 09 02 24 06      3.2247
1962 06 09 02 41 50      3.1752
1962 06 09 02 58 31      3.2322
1962 06 09 03 17 40      3.3646
1962 06 09 03 33 06      3.3763
1962 06 09 03 51 01      3.4634
1962 06 09 04 01 51      3.5825
1962 06 09 04 19 46      3.6696
1962 06 09 04 38 49      3.7261
1962 06 09 04 55 39      3.8894
1962 06 09 05 14 48      4.0218
1962 06 09 05 36 18      4.1233
1962 06 09 05 53 02      4.2259
1962 06 09 06 10 57      4.3130
1962 06 09 06 28 50      4.3849
1962 06 09 06 50 18      4.4713
1962 06 09 07 11 43      4.5120
1962 06 09 07 34 16      4.5222
1962 06 09 07 56 54      4.5930
1962 06 09 08 15 52      4.5888
1962 06 09 08 31 08      4.4791
1962 06 09 08 48 47      4.3688
1962 06 09 09 07 35      4.2431
1962 06 09 09 25 20      4.2087
1962 06 09 09 43 04      4.1744
1962 06 09 09 52 35      4.1874
1962 06 09 10 04 15      4.0481
1962 06 09 10 20 41      3.9229
1962 06 09 10 38 21      3.8278
1962 06 09 10 56 08      3.8239
1962 06 09 11 10 08      3.6536
1962 06 09 11 27 49      3.5737
1962 06 09 11 45 36      3.5698
1962 06 09 12 03 25      3.5961
1962 06 09 12 18 47      3.5471
1962 06 09 12 41 17      3.5269
1962 06 09 12 56 41      3.5083
1962 06 09 13 10 56      3.5203
1962 06 09 13 22 50      3.5480
1962 06 09 13 24 15      3.4036
1962 06 09 13 34 56      3.3719
1962 06 09 13 45 44      3.4930
1962 06 09 13 57 38      3.4917
1962 06 09 14 10 48      3.5820
1962 06 09 14 23 59      3.7181
1962 06 09 14 38 12      3.6096
1962 06 09 14 50 08      3.6541
1962 06 09 14 59 41      3.6836
1962 06 09 15 11 42      3.8505
1962 06 09 15 21 09      3.7272
1962 06 09 15 33 08      3.8481
1962 06 09 15 45 10      4.0302
1962 06 09 15 57 00      3.9372
1962 06 09 16 05 27      4.1044
1962 06 09 16 17 23      4.1490
1962 06 09 16 35 20      4.2693
1962 06 09 16 50 53      4.3899
1962 06 09 17 06 27      4.5258
1962 06 09 17 18 27      4.6620
1962 06 09 17 30 27      4.7983
1962 06 09 17 47 08      4.8117
1962 06 09 18 03 51      4.9016
1962 06 09 18 18 13      5.0223
1962 06 09 18 31 22      5.0820
1962 06 09 18 45 40      5.0958
1962 06 09 19 01 11      5.1705
1962 06 09 19 17 51      5.1687
1962 06 09 19 33 20      5.1670
1962 06 09 19 46 27      5.1809
1962 06 09 20 00 43      5.1641
1962 06 09 20 15 00      5.1472
1962 06 09 20 29 15      5.0998
1962 06 09 20 47 06      5.0826
1962 06 09 21 02 31      4.9893
1962 06 09 21 19 08      4.8958
1962 06 09 21 34 34      4.8177
1962 06 09 21 51 12      4.7853
1962 06 09 22 07 47      4.6460
1962 06 09 22 26 47      4.5675
1962 06 09 22 42 11      4.4436
1962 06 09 22 55 16      4.4269
1962 06 09 23 07 04      4.2575
1962 06 09 23 24 52      4.1639
1962 06 09 23 31 53      3.9644
1962 06 09 23 48 32      3.9473
1962 06 10 00 02 46      3.8541
1962 06 10 00 13 23      3.7154
1962 06 10 00 33 40      3.7591
1962 06 10 00 43 00      3.4830
1962 06 10 00 50 09      3.4822
1962 06 10 01 04 24      3.4348
1962 06 10 01 10 53      3.3452
1962 06 10 01 19 44      3.1695
1962 06 10 01 32 24      3.3702
1962 06 10 01 42 15      3.0783
1962 06 10 01 48 08      3.2803
1962 06 10 01 58 23      3.3364
1962 06 10 02 08 26      3.2185
1962 06 10 02 18 29      3.1005
1962 06 10 02 26 36      3.2731
1962 06 10 02 36 53      3.3727
1962 06 10 02 38 55      3.1693
1962 06 10 02 50 16      3.1962
1962 06 10 02 59 30      3.3540
1962 06 10 03 09 40      3.3521
1962 06 10 03 23 18      3.3931
1962 06 10 03 32 23      3.4349
1962 06 10 03 47 06      3.4322
1962 06 10 03 58 30      3.5171
1962 06 10 04 10 57      3.5148
1962 06 10 04 19 10      3.7744
1962 06 10 04 32 37      3.6703
1962 06 10 04 46 19      3.7838
1962 06 10 05 01 04      3.8101
1962 06 10 05 11 27      3.9967
1962 06 10 05 20 32      4.0240
1962 06 10 05 34 11      4.0940
1962 06 10 05 41 07      4.2233
1962 06 10 05 53 28      4.1340
1962 06 10 06 04 57      4.2769
1962 06 10 06 16 17      4.3038
1962 06 10 06 28 52      4.4175
1962 06 10 06 42 31      4.4875
1962 06 10 06 53 49      4.4709
1962 06 10 07 05 11      4.5268
1962 06 10 07 16 31      4.5392
1962 06 10 07 25 32      4.5085
1962 06 10 07 39 21      4.7235
1962 06 10 07 48 18      4.6348
1962 06 10 07 59 28      4.5021
1962 06 10 08 12 03      4.6304
1962 06 10 08 21 06      4.6287
1962 06 10 08 35 58      4.7710
1962 06 10 08 49 23      4.6234
1962 06 10 09 05 19      4.7075
1962 06 10 09 17 37      4.5891
1962 06 10 09 33 30      4.6297
1962 06 10 09 43 34      4.5263
1962 06 10 09 53 37      4.4083
1962 06 10 10 03 44      4.3484
1962 06 10 10 19 38      4.4035
1962 06 10 10 32 04      4.4012
1962 06 10 10 47 49      4.3112
1962 06 10 11 02 37      4.3955
1962 06 10 11 10 18      4.1910
1962 06 10 11 22 51      4.2902
1962 06 10 11 29 27      4.1149
1962 06 10 11 47 33      4.1115
1962 06 10 11 57 39      4.0516
1962 06 10 12 15 50      4.1207
1962 06 10 12 25 46      3.9013
1962 06 10 12 45 01      3.9122
1962 06 10 12 57 17      3.7649
1962 06 10 13 10 58      3.8493
1962 06 10 13 22 03      3.6442
1962 06 10 13 39 10      3.7861
1962 06 10 13 58 15      3.6520
1962 06 10 14 11 58      3.7800
1962 06 10 14 22 05      3.7200
1962 06 10 14 39 01      3.6879
1962 06 10 14 52 37      3.6999
1962 06 10 15 02 48      3.7125
1962 06 10 15 19 49      3.7528
1962 06 10 15 27 18      3.6981
1962 06 10 15 43 17      3.7385
1962 06 10 15 54 45      3.8084
1962 06 10 16 06 12      3.8640
1962 06 10 16 16 36      3.9919
1962 06 10 16 28 02      4.0331
1962 06 10 16 39 22      3.9877
1962 06 10 16 50 54      4.1298
1962 06 10 17 03 29      4.1708
1962 06 10 17 17 11      4.2115
1962 06 10 17 32 03      4.2665
1962 06 10 17 42 27      4.3943
1962 06 10 17 51 39      4.4792
1962 06 10 17 58 31      4.5067
1962 06 10 18 09 59      4.5767
1962 06 10 18 19 06      4.5895
1962 06 10 18 31 43      4.6737
1962 06 10 18 44 23      4.7867
1962 06 10 18 55 52      4.8711
1962 06 10 19 09 31      4.8686
1962 06 10 19 24 22      4.9092
1962 06 10 19 40 19      4.9207
1962 06 10 19 55 05      4.8891
1962 06 10 20 08 45      4.8866
1962 06 10 20 22 32      4.9994
1962 06 10 20 33 47      4.8820
1962 06 10 20 47 32      4.9516
1962 06 10 20 58 54      4.9351
1962 06 10 21 05 34      4.7897
1962 06 10 21 16 54      4.7443
1962 06 10 21 29 31      4.8285
1962 06 10 21 39 39      4.7258
1962 06 10 21 49 56      4.7527
1962 06 10 22 01 19      4.7506
1962 06 10 22 13 39      4.5898
1962 06 10 22 22 40      4.5160
1962 06 10 22 36 23      4.5567
1962 06 10 22 45 18      4.3965
1962 06 10 23 00 01      4.3217
1962 06 10 23 13 35      4.2327
1962 06 10 23 27 09      4.1437
1962 06 10 23 33 53      4.0560
1962 06 10 23 50 50      3.9519
1962 06 11 00 04 28      3.9206
1962 06 11 00 15 45      3.8320
1962 06 11 00 24 46      3.7582
1962 06 11 00 33 48      3.6845
1962 06 11 00 47 28      3.6964
1962 06 11 00 59 43      3.4490
1962 06 11 01 13 36      3.6484
1962 06 11 01 23 29      3.3293
1962 06 11 01 32 26      3.1835
1962 06 11 01 41 50      3.4413
1962 06 11 01 55 17      3.2514
1962 06 11 02 04 16      3.1488
1962 06 11 02 16 49      3.1754
1962 06 11 02 28 08      3.1156
1962 06 11 02 41 51      3.1564
1962 06 11 02 52 07      3.1689
1962 06 11 03 01 07      3.0807
1962 06 11 03 23 18      3.1994
1962 06 11 03 35 31      3.1240
1962 06 11 03 46 49      3.1785
1962 06 11 04 00 34      3.3620
1962 06 11 04 04 36      3.0873
1962 06 11 04 20 34      3.2557
1962 06 11 04 30 37      3.2385
1962 06 11 04 41 57      3.3074
1962 06 11 04 53 32      3.5347
1962 06 11 05 02 11      3.3451
1962 06 11 05 14 51      3.5433
1962 06 11 05 29 13      3.4241
1962 06 11 05 41 54      3.6367
1962 06 11 05 51 13      3.8501
1962 06 11 06 01 02      3.6890
1962 06 11 06 10 25      3.9313
1962 06 11 06 25 57      3.8406
1962 06 11 06 36 22      4.0394
1962 06 11 06 47 46      4.1515
1962 06 11 06 58 59      4.1628
1962 06 11 07 11 33      4.3034
1962 06 11 07 26 09      4.3138
1962 06 11 07 39 45      4.4108
1962 06 11 07 51 05      4.4797
1962 06 11 08 04 40      4.5624
1962 06 11 08 19 17      4.5872
1962 06 11 08 29 27      4.6420
1962 06 11 08 44 03      4.6524
1962 06 11 08 54 09      4.6641
1962 06 11 09 07 36      4.6604
1962 06 11 09 21 02      4.6567
1962 06 11 09 30 00      4.6543
1962 06 11 09 43 27      4.6506
1962 06 11 09 56 56      4.6757
1962 06 11 10 07 57      4.5574
1962 06 11 10 25 58      4.6101
1962 06 11 10 40 24      4.5197
1962 06 11 10 57 08      4.4720
1962 06 11 11 12 43      4.4101
1962 06 11 11 26 05      4.3632
1962 06 11 11 43 54      4.2863
1962 06 11 11 59 29      4.2244
1962 06 11 12 11 43      4.1635
1962 06 11 12 26 11      4.1019
1962 06 11 12 44 03      4.0682
1962 06 11 12 55 00      3.9068
1962 06 11 13 10 42      3.9169
1962 06 11 13 23 57      3.7980
1962 06 11 13 41 47      3.7355
1962 06 11 13 57 30      3.7456
1962 06 11 14 15 28      3.7695
1962 06 11 14 28 43      3.6507
1962 06 11 14 37 41      3.6482
1962 06 11 14 44 06      3.4592
1962 06 11 14 51 05      3.6157
1962 06 11 15 02 19      3.6271
1962 06 11 15 14 31      3.5517
1962 06 11 15 24 50      3.6929
1962 06 11 15 35 45      3.5171
1962 06 11 15 47 15      3.6867
1962 06 11 16 02 56      3.6824
1962 06 11 16 14 11      3.7082
1962 06 11 16 28 46      3.7186
1962 06 11 16 43 24      3.7578
1962 06 11 17 00 21      3.8395
1962 06 11 17 15 06      3.9507
1962 06 11 17 14 27      3.9312
1962 06 11 17 26 51      4.0444
1962 06 11 17 40 18      4.0855
1962 06 11 17 46 56      3.9983
1962 06 11 17 58 18      4.1979
1962 06 11 18 16 13      4.2240
1962 06 11 18 29 44      4.3227
1962 06 11 18 50 00      4.4778
1962 06 11 19 05 36      4.4037
1962 06 11 19 16 58      4.6177
1962 06 11 19 32 32      4.5147
1962 06 11 19 46 04      4.6277
1962 06 11 20 01 42      4.5967
1962 06 11 20 13 03      4.7819
1962 06 11 20 21 50      4.5937
1962 06 11 20 35 26      4.7930
1962 06 11 20 49 52      4.6759
1962 06 11 21 04 24      4.6737
1962 06 11 21 20 02      4.6427
1962 06 11 21 41 14      4.5820
1962 06 11 22 03 33      4.5212
1962 06 11 22 18 04      4.4903
1962 06 11 22 34 47      4.4304
1962 06 11 22 49 16      4.3707
1962 06 11 22 59 16      4.2830
1962 06 11 23 14 54      4.2519
1962 06 11 23 30 29      4.1778
1962 06 11 23 42 50      4.2191
1962 06 11 23 53 51      4.0305
1962 06 12 00 10 33      3.9562
1962 06 12 00 25 02      3.8822
1962 06 12 00 42 49      3.7645
1962 06 12 00 59 27      3.6039
1962 06 12 01 14 04      3.6880
1962 06 12 01 22 48      3.4423
1962 06 12 01 32 46      3.3402
1962 06 12 01 45 06      3.3672
1962 06 12 01 56 10      3.2361
1962 06 12 02 09 42      3.3635
1962 06 12 02 20 44      3.1894
1962 06 12 02 34 13      3.2449
1962 06 12 02 45 16      3.0995
1962 06 12 02 59 55      3.2267
1962 06 12 03 09 57      3.1821
1962 06 12 03 22 13      3.1516
1962 06 12 03 37 57      3.2355
1962 06 12 03 54 43      3.2187
1962 06 12 04 09 19      3.2884
1962 06 12 04 22 49      3.3727
1962 06 12 04 38 30      3.3991
1962 06 12 04 58 45      3.5256
1962 06 12 05 17 49      3.5946
1962 06 12 05 35 48      3.6926
1962 06 12 05 50 30      3.8630
1962 06 12 06 14 02      3.9027
1962 06 12 06 23 04      4.0020
1962 06 12 06 34 20      4.1010
1962 06 12 06 53 26      4.1988
1962 06 12 07 10 17      4.2826
1962 06 12 07 26 04      4.4097
1962 06 12 07 39 32      4.4652
1962 06 12 07 52 59      4.4920
1962 06 12 08 04 11      4.5191
1962 06 12 08 22 11      4.6314
1962 06 12 08 35 40      4.7013
1962 06 12 08 53 36      4.7418
1962 06 12 09 05 53      4.7113
1962 06 12 09 20 27      4.7379
1962 06 12 09 31 33      4.6500
1962 06 12 09 51 46      4.7333
1962 06 12 10 11 48      4.6297
1962 06 12 10 27 24      4.5699
1962 06 12 10 40 47      4.5248
1962 06 12 11 05 27      4.5930
1962 06 12 11 18 56      4.6629
1962 06 12 11 26 35      4.4605
1962 06 12 11 45 44      4.6015
1962 06 12 11 54 29      4.3845
1962 06 12 12 06 47      4.3827
1962 06 12 12 17 58      4.3811
1962 06 12 12 25 37      4.1786
1962 06 12 12 41 24      4.3057
1962 06 12 12 52 25      4.1316
1962 06 12 13 05 57      4.2590
1962 06 12 13 21 28      4.0985
1962 06 12 13 36 01      4.0964
1962 06 12 13 49 20      3.9794
1962 06 12 13 59 25      4.0067
1962 06 12 14 12 49      3.9759
1962 06 12 14 23 42      3.7877
1962 06 12 14 40 34      3.7850
1962 06 12 14 58 33      3.7534
1962 06 12 15 15 22      3.7075
1962 06 12 15 35 37      3.7043
1962 06 12 15 51 22      3.7018
1962 06 12 16 02 39      3.7287
1962 06 12 16 17 21      3.8126
1962 06 12 16 28 30      3.6958
1962 06 12 16 41 00      3.8232
1962 06 12 16 56 40      3.7488
1962 06 12 17 11 28      3.9190
1962 06 12 17 23 44      3.8020
1962 06 12 17 34 02      3.9873
1962 06 12 17 48 42      4.0280
1962 06 12 18 03 21      4.0544
1962 06 12 18 16 46      3.9660
1962 06 12 18 28 14      4.1799
1962 06 12 18 40 35      4.1635
1962 06 12 18 44 57      4.0190
1962 06 12 18 56 30      4.3191
1962 06 12 19 09 52      4.1876
1962 06 12 19 21 20      4.4014
1962 06 12 19 32 32      4.3565
1962 06 12 19 50 42      4.5261
1962 06 12 20 04 06      4.4233
1962 06 12 20 19 51      4.4208
1962 06 12 20 31 12      4.5196
1962 06 12 20 45 46      4.4598
1962 06 12 20 54 51      4.5446
1962 06 12 21 09 20      4.3985
1962 06 12 21 22 55      4.4826
1962 06 12 21 35 13      4.4087
1962 06 12 21 53 14      4.4202
1962 06 12 22 19 05      4.3873
1962 06 12 22 34 43      4.2697
1962 06 12 22 50 24      4.2097
1962 06 12 23 08 24      4.2068
1962 06 12 23 19 31      4.0612
1962 06 12 23 36 22      4.0298
1962 06 12 23 52 10      4.0848
1962 06 13 00 00 59      3.8964
1962 06 13 00 17 51      3.8937
1962 06 13 00 28 55      3.7050
1962 06 13 00 43 39      3.8033
1962 06 13 00 54 41      3.5859
1962 06 13 01 11 33      3.5832
1962 06 13 01 23 46      3.4230
1962 06 13 01 39 35      3.4924
1962 06 13 01 56 19      3.3459
1962 06 13 02 16 33      3.3283
1962 06 13 02 28 48      3.1969
1962 06 13 02 39 03      3.3247
1962 06 13 02 49 02      3.1649
1962 06 13 02 59 03      3.0626
1962 06 13 03 10 30      3.2621
1962 06 13 03 21 30      3.0159
1962 06 13 03 38 34      3.2001
1962 06 13 03 50 49      3.0687
1962 06 13 04 03 18      3.1818
1962 06 13 04 20 12      3.2078
1962 06 13 04 39 25      3.2910
1962 06 13 04 56 16      3.2739
1962 06 13 05 11 00      3.3722
1962 06 13 05 23 22      3.3702
1962 06 13 05 37 02      3.5406
1962 06 13 05 49 14      3.3661
1962 06 13 06 02 00      3.7523
1962 06 13 06 13 07      3.6211
1962 06 13 06 24 36      3.8493
1962 06 13 06 44 41      3.6879
1962 06 13 06 57 25      4.0453
1962 06 13 07 11 56      3.9423
1962 06 13 07 25 44      4.2421
1962 06 13 07 43 41      4.1961
1962 06 13 07 57 22      4.3808
1962 06 13 08 09 40      4.2926
1962 06 13 08 20 01      4.5210
1962 06 13 08 36 45      4.3745
1962 06 13 08 53 46      4.5155
1962 06 13 09 09 22      4.3693
1962 06 13 09 29 44      4.4810
1962 06 13 09 46 38      4.5071
1962 06 13 10 01 18      4.5478
1962 06 13 10 20 27      4.5735
1962 06 13 10 37 17      4.5277
1962 06 13 10 51 56      4.5541
1962 06 13 11 25 43      4.5774
1962 06 13 11 42 24      4.3878
1962 06 13 11 59 21      4.4570
1962 06 13 12 09 20      4.3691
1962 06 13 12 21 44      4.3959
1962 06 13 12 35 07      4.2787
1962 06 13 12 47 21      4.1330
1962 06 13 13 00 58      4.2458
1962 06 13 13 16 35      4.0995
1962 06 13 13 34 33      4.0679
1962 06 13 13 45 44      3.9942
1962 06 13 14 02 35      3.9771
1962 06 13 14 17 53      3.8510
1962 06 13 14 28 10      3.8345
1962 06 13 14 36 12      3.8616
1962 06 13 14 44 07      3.7880
1962 06 13 14 49 40      3.6573
1962 06 13 15 00 10      3.8280
1962 06 13 15 08 04      3.7400
1962 06 13 15 18 19      3.7091
1962 06 13 15 30 57      3.7497
1962 06 13 15 38 54      3.7049
1962 06 13 15 45 35      3.5740
1962 06 13 15 53 45      3.7019
1962 06 13 16 01 49      3.7435
1962 06 13 16 09 43      3.6699
1962 06 13 16 17 39      3.6107
1962 06 13 16 28 01      3.6662
1962 06 13 16 34 59      3.7512
1962 06 13 16 45 07      3.6195
1962 06 13 16 56 40      3.7180
1962 06 13 17 08 06      3.7156
1962 06 13 17 21 52      3.7417
1962 06 13 17 35 36      3.7533
1962 06 13 17 44 52      3.8522
1962 06 13 17 56 27      3.9650
1962 06 13 18 07 47      3.8763
1962 06 13 18 22 45      3.9597
1962 06 13 18 34 13      3.9862
1962 06 13 18 44 35      4.0417
1962 06 13 18 56 09      4.1401
1962 06 13 19 08 40      4.0944
1962 06 13 19 22 26      4.1348
1962 06 13 19 36 14      4.1896
1962 06 13 19 47 42      4.2161
1962 06 13 20 00 15      4.1991
1962 06 13 20 12 52      4.2253
1962 06 13 20 24 20      4.2518
1962 06 13 20 35 49      4.2783
1962 06 13 20 46 06      4.2762
1962 06 13 20 56 21      4.2453
1962 06 13 21 08 58      4.2716
1962 06 13 21 21 38      4.3410
1962 06 13 21 32 59      4.2811
1962 06 13 21 43 11      4.2070
1962 06 13 21 56 57      4.2330
1962 06 13 22 08 18      4.1731
1962 06 13 22 19 47      4.2140
1962 06 13 22 29 00      4.2553
1962 06 13 22 35 39      4.0956
1962 06 13 22 58 40      4.2061
1962 06 13 23 12 10      4.0306
1962 06 13 23 23 41      4.1003
1962 06 13 23 33 45      3.9254
1962 06 13 23 44 05      3.9521
1962 06 13 23 54 22      3.9501
1962 06 14 00 06 52      3.8899
1962 06 14 00 20 33      3.8583
1962 06 14 00 31 49      3.7265
1962 06 14 00 50 03      3.6796
1962 06 14 01 01 21      3.5621
1962 06 14 01 20 42      3.5006
1962 06 14 01 37 47      3.4395
1962 06 14 01 50 19      3.4082
1962 06 14 02 00 34      3.3773
1962 06 14 02 09 06      3.3037
1962 06 14 02 20 31      3.3586
1962 06 14 02 31 45      3.2839
1962 06 14 02 37 13      3.1386
1962 06 14 02 44 19      3.3385
1962 06 14 02 54 29      3.3073
1962 06 14 03 04 32      3.2041
1962 06 14 03 13 43      3.2739
1962 06 14 03 26 09      3.2421
1962 06 14 03 36 14      3.1677
1962 06 14 03 46 33      3.2372
1962 06 14 03 57 52      3.2201
1962 06 14 04 09 14      3.2318
1962 06 14 04 18 21      3.2584
1962 06 14 04 29 40      3.2413
1962 06 14 04 39 46      3.1669
1962 06 14 04 50 08      3.2796
1962 06 14 05 02 41      3.3198
1962 06 14 05 12 50      3.2885
1962 06 14 05 25 28      3.3863
1962 06 14 05 35 35      3.3263
1962 06 14 05 45 59      3.4534
1962 06 14 05 58 34      3.5224
1962 06 14 06 08 49      3.5487
1962 06 14 06 18 10      3.7337
1962 06 14 06 29 18      3.6014
1962 06 14 06 42 00      3.7424
1962 06 14 06 53 28      3.8260
1962 06 14 07 03 52      3.9532
1962 06 14 07 16 19      3.9358
1962 06 14 07 27 49      4.0482
1962 06 14 07 40 23      4.1028
1962 06 14 07 52 56      4.1574
1962 06 14 08 01 00      4.2419
1962 06 14 08 10 07      4.2685
1962 06 14 08 23 41      4.2364
1962 06 14 08 36 19      4.3342
1962 06 14 08 47 44      4.3891
1962 06 14 09 00 21      4.4869
1962 06 14 09 12 50      4.4839
1962 06 14 09 26 30      4.5238
1962 06 14 09 40 14      4.6069
1962 06 14 09 53 55      4.6468
1962 06 14 10 00 50      4.7316
1962 06 14 10 14 18      4.6276
1962 06 14 10 25 47      4.7256
1962 06 14 10 41 44      4.7650
1962 06 14 10 53 05      4.7767
1962 06 14 11 02 04      4.7169
1962 06 14 11 11 19      4.8299
1962 06 14 11 28 13      4.7539
1962 06 14 11 38 22      4.7082
1962 06 14 11 48 44      4.8209
1962 06 14 12 00 57      4.6452
1962 06 14 12 12 28      4.7577
1962 06 14 12 28 22      4.7683
1962 06 14 12 36 04      4.6080
1962 06 14 12 45 21      4.7498
1962 06 14 12 57 35      4.5885
1962 06 14 13 12 20      4.5849
1962 06 14 13 24 48      4.5819
1962 06 14 13 40 37      4.5349
1962 06 14 13 56 23      4.4592
1962 06 14 14 08 47      4.4130
1962 06 14 14 23 34      4.4383
1962 06 14 14 34 46      4.3348
1962 06 14 14 51 42      4.2875
1962 06 14 15 06 26      4.2696
1962 06 14 15 24 34      4.2652
1962 06 14 15 40 16      4.1463
1962 06 14 15 51 35      4.1292
1962 06 14 16 06 54      4.0813
1962 06 14 16 14 50      4.0652
1962 06 14 16 22 46      4.0636
1962 06 14 16 28 35      4.1632
1962 06 14 16 37 38      4.1470
1962 06 14 16 46 34      4.0300
1962 06 14 16 55 39      4.0281
1962 06 14 17 02 39      4.1707
1962 06 14 17 11 36      4.0680
1962 06 14 17 23 01      4.1089
1962 06 14 17 35 30      4.1064
1962 06 14 17 44 33      4.0757
1962 06 14 17 52 35      4.1461
1962 06 14 18 04 00      4.2013
1962 06 14 18 15 12      4.0695
1962 06 14 18 24 23      4.1540
1962 06 14 18 33 36      4.2529
1962 06 14 18 43 36      4.0781
1962 06 14 18 53 58      4.2055
1962 06 14 19 00 52      4.2617
1962 06 14 19 14 18      4.1150
1962 06 14 19 21 15      4.2287
1962 06 14 19 30 22      4.2557
1962 06 14 19 41 39      4.1958
1962 06 14 19 50 45      4.2083
1962 06 14 19 58 51      4.3219
1962 06 14 20 09 05      4.3342
1962 06 14 20 18 05      4.2747
1962 06 14 20 25 57      4.2011
1962 06 14 20 34 04      4.3435
1962 06 14 20 40 49      4.2845
1962 06 14 20 49 48      4.2107
1962 06 14 20 56 46      4.3244
1962 06 14 21 03 41      4.4094
1962 06 14 21 11 27      4.2638
1962 06 14 21 18 07      4.1473
1962 06 14 21 35 21      4.3165
1962 06 14 21 44 11      4.1132
1962 06 14 21 52 22      4.2987
1962 06 14 22 04 57      4.3681
1962 06 14 22 11 29      4.1508
1962 06 14 22 22 56      4.2204
1962 06 14 22 32 08      4.3193
1962 06 14 22 38 46      4.1740
1962 06 14 22 45 28      4.0863
1962 06 14 22 56 49      4.0839
1962 06 14 23 09 24      4.1534
1962 06 14 23 22 57      4.0930
1962 06 14 23 37 38      4.0324
1962 06 14 23 48 50      3.9150
1962 06 14 23 58 06      4.0570
1962 06 15 00 10 24      3.9106
1962 06 15 00 24 02      3.9078
1962 06 15 00 38 49      3.9335
1962 06 15 00 47 39      3.7302
1962 06 15 00 59 07      3.8142
1962 06 15 01 12 36      3.7107
1962 06 15 01 20 23      3.5795
1962 06 15 01 29 41      3.7504
1962 06 15 01 40 56      3.6617
1962 06 15 01 49 52      3.5447
1962 06 15 02 01 20      3.6287
1962 06 15 02 13 42      3.5398
1962 06 15 02 27 24      3.5946
1962 06 15 02 41 58      3.4477
1962 06 15 02 52 17      3.5176
1962 06 15 03 01 23      3.5301
1962 06 15 03 08 01      3.3848
1962 06 15 03 18 18      3.4403
1962 06 15 03 37 32      3.3787
1962 06 15 03 53 55      3.4354
1962 06 15 04 01 44      3.3182
1962 06 15 04 16 38      3.4457
1962 06 15 04 30 13      3.3999
1962 06 15 04 41 41      3.4990
1962 06 15 04 56 26      3.4819
1962 06 15 05 12 23      3.5224
1962 06 15 05 22 40      3.5784
1962 06 15 05 29 23      3.4904
1962 06 15 05 53 21      3.5873
1962 06 15 06 07 03      3.6571
1962 06 15 06 17 22      3.7420
1962 06 15 06 28 48      3.7978
1962 06 15 06 53 56      3.9379
1962 06 15 07 07 32      3.9065
1962 06 15 07 18 59      3.9912
1962 06 15 07 31 31      4.0178
1962 06 15 07 40 42      4.1029
1962 06 15 07 51 02      4.2023
1962 06 15 08 03 31      4.2000
1962 06 15 08 13 48      4.2416
1962 06 15 08 25 14      4.3118
1962 06 15 08 40 05      4.3814
1962 06 15 08 52 38      4.4370
1962 06 15 09 04 04      4.5072
1962 06 15 09 15 30      4.5775
1962 06 15 09 25 48      4.6335
1962 06 15 09 37 08      4.6169
1962 06 15 09 52 04      4.7589
1962 06 15 10 12 31      4.7696
1962 06 15 10 27 20      4.8103
1962 06 15 10 42 07      4.8366
1962 06 15 10 50 10      4.9219
1962 06 15 11 01 36      4.9777
1962 06 15 11 08 13      4.8029
1962 06 15 11 18 41      5.0180
1962 06 15 11 30 00      4.9870
1962 06 15 11 45 55      4.9986
1962 06 15 11 57 17      5.0110
